facility_uid,start_date,facility_name,state,lga,ownership,ownership_type,facility_level,physical_location,longitude,latitude,phone_number,operation_days,registration_status,license_status
47823344,2015-04-10,DANIEL & DANIELLA CLINIC,Lagos,Lagos Island,Private,For Profit,Primary,"19, MILITARY STREET ONIKAN LAGOS ISLAND",3.40446,6.44481,0805-195-8804,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
67540760,2010-09-01,EKO ELECTRICITY DISTRIBUTION CLINIC,Lagos,Lagos Island,Private,Not For Profit,Primary,24/25 ALAKORO MARINA STREET LAGOS ISLAND,3.38458,6.46177,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Unknown,Unknown
19249041,2009-01-01,FIRST BANK OF NIGERIA STAFF CLINIC,Lagos,Lagos Island,Private,For Profit,Primary,35 MARINA STREET LAGOS ISLAND,3.38843,6.45219,0802-304-7003,"Monday,Tuesday,Wednesday,Thursday,Friday",Registered,Licensed
35561722,1989-06-01,LAGOS MEDICAL CENTRE (SHELL),Lagos,Lagos Island,Private,For Profit,Primary,21/22 MARINA,3.3916,6.4501,0807-026-8204,"Monday,Tuesday,Wednesday,Thursday,Friday",Registered,Licensed
24771614,1983-04-04,ST PETER'S CHURCH CLINIC,Lagos,Lagos Island,Private,For Profit,Primary,3 AJELE STREET LAGOS ISLAND,3.39239,6.45115,0806-445-1120,"Thursday,Sunday",Registered,Licensed
12368041,1994-04-08,AJIKE SANDAL MEMORIAL MEDICAL CENTRE,Lagos,Lagos Island,Private,For Profit,Primary,"54, ADENIJI ADELE ROAD LAGOS ISLAND",3.3948,6.45968,0802-302-4013,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
25318412,1992-01-01,ANIKANTAMO HEALTH POST,Lagos,Lagos Island,Public,Local Government,Primary,38 ADENIJI ADELE ROAD LAGOS ISLAND,3.394287109,6.457885742,0803-511-8290,"Monday,Tuesday,Wednesday,Thursday,Friday",Registered,Licensed
79872143,2011-08-10,ARAROMI PHC,Lagos,Lagos Island,Public,Local Government,Primary,32 BERKLEY STREET LAGOS ISLAND,3.40649,6.44739,0802-075-3677,"Monday,Tuesday,Wednesday,Thursday,Friday",Unknown,Unknown
60521605,1989-01-05,NIGERIAN AIR FORCE MEDICAL,Lagos,Lagos Island,Public,Federal Government,Secondary,12 KING GEORGE VIA ROAD ONIKAN LAGOS ISLAND,3.40534,6.44502,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
25014989,2009-01-01,ONIKAN HEALTH CENTRE,Lagos,Lagos Island,Public,State Government,Secondary,7 KING GEORGE V ROAD ONIKAN,3.40531,6.44501,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
36015612,2001-07-21,OPTIMUM VIEW EYE CARE,Lagos,Lagos Island,Private,For Profit,Primary,27/29 KING GEORGE V ROAD ONIKAN LAGOS ISLAND,3.40468,6.44783,0903-387-2470,"Monday,Tuesday,Wednesday,Thursday,Friday",Registered,Licensed
65224194,1987-10-22,OSAGIE DENTAL CLINIC,Lagos,Lagos Island,Private,For Profit,Secondary,18 BOYLE STREET LAGOS ISLAND,3.404433,6.44568,0809-800-4946,"Monday,Tuesday,Wednesday,Thursday,Friday",Registered,Licensed
74704976,1979-08-15,TBS DENTAL CLINIC,Lagos,Lagos Island,Private,For Profit,Secondary,SHOP 6 EAST PAVILLION TAFAWA BALEWA SQUARE LAGOS ISLAND,3.40301,6.44756,0706-116-1034,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Registered,Licensed
72680661,2012-02-01,THE HEALTH ARENA HOSPITAL,Lagos,Lagos Island,Private,For Profit,Secondary,12B ORLANDO MARTINS STREET LAGOS ISLAND,3.34043,6.44884,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Unknown,Unknown
36023068,2009-10-16,DUNAMIS EYE CENTRE,Lagos,Lagos Island,Private,For Profit,Primary,35 SIMPSON STREET MANDILLAS BUILDIND ANNEX SURA LAGOS ISLAND,3.40233,6.45271,0816-823-3621,"Monday,Tuesday,Wednesday,Thursday,Friday",Registered,Licensed
38183705,2022-03-22,FEMI PEDRO (DUMARE) PRIMARY HEALTH CENTRE,Lagos,Lagos Island,Public,Local Government,Primary,15 DUMARE STREET LAGOS ISLAND,3.40003,6.45377,,"Monday,Tuesday,Wednesday,Thursday,Friday",Not Applicable,Not Applicable
65437470,2002-01-01,SURA PRIMARY HEALTH CENTRE,Lagos,Lagos Island,Public,Local Government,Primary,1 SIMPSON STREET SURA,3.40321,6.45477,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
49001552,2017-03-09,TOYA CLINIC & MATERNITY HOME,Lagos,Lagos Island,Private,For Profit,Primary,3 FREEMAN STREET LAGOS ISLAND,3.39912,6.45283,0803-315-8771,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
85312274,2017-01-06,HEALTH TRUST CLINIC,Lagos,Lagos Island,Private,For Profit,Primary,"58, FREEMAN STREET FREEMAN LAGOS ISLAND",3.39948,6.45596,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
42111598,2010-08-12,KING EDWARD MEDICAL CLINIC,Lagos,Lagos Island,Private,For Profit,Primary,"39, OSHODI STREET LAGOS ISLAND",3.39829,6.45395,0809-741-6430,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
22043608,2012-01-01,MUSTAPHA HAKEEM ARAMIDE CLINIC,Lagos,Lagos Island,Private,For Profit,Primary,132 TOKUNBO STREET LAGOS ISLAND,3.39771,6.45262,0802-305-8439,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
83322864,2014-06-01,YAKEEM KAYODE CLINIC,Lagos,Lagos Island,Private,For Profit,Primary,"62, OSHODI STREET",3.3984,6.4564,0803-741-7858,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Unknown,Unknown
74195027,2011-12-05,IGA IDUNGANRAN PRIMARY HEALTH CENTRE,Lagos,Lagos Island,Public,Local Government,Primary,156 ADENIJI ADELE ROAD LAGOS ISLAND,3.38236,6.46243,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
20326799,1987-09-07,LABIB MEDICAL CENTRE,Lagos,Lagos Island,Private,For Profit,Primary,"25, ITA ADO STREET BEHIND OBA OF LAGOS PALACE",3.38982,6.46415,0709-803-0188,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
55304011,2011-06-03,OBA ADEYINKA OYEKAN PHC,Lagos,Lagos Island,Public,Local Government,Primary,173A ADENIJI ADELE ROAD LAGOS ISLAND,3.39265,6.46332,0803-397-5304,"Monday,Tuesday,Wednesday,Thursday,Friday",Registered,Licensed
54879392,1999-10-10,DERO MEDICAL CLINIC,Lagos,Lagos Island,Private,For Profit,Primary,20/26 ENU OWA STREET LAGOS ISLAND,3.39231,6.46252,0803-720-2168,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Unknown,Licensed
78493252,2005-03-19,ALEPHS EYELAND EYE CLINIC,Lagos,Lagos Island,Private,For Profit,Primary,16 HAWLEY STREET LAGOS ISLAND,3.40304,6.45005,0802-307-3140,"Monday,Tuesday,Wednesday,Thursday,Friday",Registered,Licensed
70911821,2000-11-11,BLAJEH MUSTAPHA HOSPITAL,Lagos,Lagos Island,Private,For Profit,Secondary,48 FORESYTHE STREET LAFIAJI LAGOS ISLAND,3.40562,6.4518,0817-710-8087,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
68444231,1983-02-09,ABIMBOLA AWONIYI HOSPITAL,Lagos,Lagos Island,Private,For Profit,Secondary,183 BAMGBOSE  STREET LAGOS ISLAND,3.39838,6.45189,0803-305-4139,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
76579623,1994-03-03,FARATORI EYE CENTRE,Lagos,Lagos Island,Private,For Profit,Secondary,187 IGBOSERE ROAD LAGOS ISLAND,3.40198,6.45008,0814-317-2293,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Registered,Licensed
43882177,2003-02-07,HOLY CROSS CATHEDRAL CLINIC,Lagos,Lagos Island,Private,Not For Profit,Primary,14 CATHOLIC MISSION STREET LAGOS ISLAND,3.30651,6.44959,0703-282-1237,"Monday,Tuesday,Wednesday,Thursday,Friday,Sunday",Registered,Licensed
76902950,2015-09-01,KENFIELD CONSULTING CLINIC,Lagos,Lagos Island,Private,For Profit,Primary,81 IGBOSERE ROAD LAGOS ISLAND,3.39768,6.45087,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Unknown,Unknown
61292474,1998-08-01,RUNSEWE SPECIALIST HOSPITAL,Lagos,Lagos Island,Private,For Profit,Secondary,133 IGBOSERE ROAD LAGOS ISLAND,3.39972,6.4508,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Unknown,Unknown
30472194,2009-02-10,HEALTH POST OKE-ARIN,Lagos,Lagos Island,Public,Local Government,Primary,EBUTE ERO MOTOR PARK OKE ARIN,3.38503,6.45983,,"Monday,Tuesday,Wednesday,Thursday,Friday",Registered,Licensed
66080449,2000-01-01,FUJA MEDICAL CENTRE,Lagos,Lagos Island,Private,For Profit,Secondary,"22, ELEGBATA STREET",3.3817139,6.458313,0803-335-3473,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
27959072,2009-01-10,TAJUDEEN OLUYOLE OLUSI HEALTH POST,Lagos,Lagos Island,Public,Local Government,Primary,737 SANUSI OLUSI STREET LAGOS ISLAND,3.38496,6.46135,,"Monday,Tuesday,Wednesday,Thursday,Friday",Registered,Licensed
51277671,2013-04-06,AGARAWU PRIMARY HEALTH CENTRE,Lagos,Lagos Island,Public,Local Government,Primary,6/8 AGARAWU STREET OKO AWO,3.38924,6.45766,0802-072-5372,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Registered,Licensed
19870444,1983-11-06,GOOD FAITH CLINIC,Lagos,Lagos Island,Private,For Profit,Primary,19 OJO GIWA STREET LAGOS ISLAND,3.39074,6.45839,0802-314-1292,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
77185359,2002-09-08,CITY HALL HEALTH POST,Lagos,Lagos Island,Public,Local Government,Primary,MASSEY STREET CARRENA LAGOS ISLAND,3.39322,6.45364,,"Monday,Tuesday,Wednesday,Thursday,Friday",Registered,Licensed
76778054,2011-05-07,ALLI DAODU PRIMARY HEALTH CENTRE,Lagos,Lagos Mainland,Public,State Government,Primary,,3.37671,6.52436,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
66961185,1975-01-01,LAGOS STATE MAINLAND HOSPITAL,Lagos,Lagos Mainland,Public,State Government,Secondary,,3.37109,6.50954,0803-359-5052,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
65581412,1979-01-25,MILITARY HOSPITAL,Lagos,Lagos Mainland,Public,Military & Paramilitary formations,Secondary,,,,0803-378-7900,,Unknown,Unknown
31905324,2014-02-10,ALHAJI KOLA OSHO PRIMARY HEALTH CENTRE,Lagos,Lagos Mainland,Public,State Government,Primary,"1, OBADINA STREET, ABULE- OJA, YABA, LAGOS",3.3816,6.52103,0814-017-1576,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
42404685,2014-02-05,KESINGTON ADEBUKUNOLA ADEBUTU FOUNDATION,Lagos,Lagos Mainland,Private,For Profit,Primary,"OPP. UNILAG MEDICAL CENTER, UNILAG, AKOKA, LAGOS",3.39624,6.5144,0817-938-1229,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
83156899,1995-02-03,ADEKUNLE STAFF CLINIC,Lagos,Lagos Mainland,Public,State Government,Primary,,3.38108,6.49475,,"Monday,Tuesday,Wednesday,Thursday,Friday",Registered,Licensed
43641429,2019-12-03,AIYETORO PRIMARY HEALTH CENTRE,Lagos,Lagos Mainland,Public,State Government,Primary,,3.38737,6.49264,0806-879-7299,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
51013337,2016-02-02,NIGERIAN RED CROSS COMMUNITY BASED PRIMARY HEALTHCARE CENTER,Lagos,Lagos Mainland,Private,For Profit,Primary,,3.38087,6.49413,0907-257-6172,"Monday,Tuesday,Wednesday,Thursday,Friday",Registered,Licensed
51014382,1998-01-12,TOTAL VICTORY CONVALESCENT HOME,Lagos,Lagos Mainland,Private,For Profit,Primary,"2, OGAYEMI STREET, OKO- AGBON, IWAYA, YABA, LAGOS",3.389384,6.50115,0803-344-4087,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
16666342,2018-02-02,GCEM HOSPITAL,Lagos,Lagos Mainland,Private,For Profit,Primary,,3.37804,6.50165,0803-384-8577,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",,
35023116,2011-08-01,LOBEL CLINIC & MATERNITY HOSPITAL,Lagos,Lagos Mainland,Private,For Profit,Primary,,3.37908,6.50008,0145-415-37__,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
14127136,1999-02-04,ABULE NLA PRIMARY HEALTH CENTRE,Lagos,Lagos Mainland,Public,State Government,Primary,,3.37197,6.48468,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
16852873,1989-05-05,BRICKFIELD MEDICAL CENTRE,Lagos,Lagos Mainland,Private,For Profit,Primary,"15, ADEMUYIWA STREET, EBUTE- METTA WEST, LAGOS",3.37196,6.48325,0807-749-7908,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
76912483,1990-02-11,IMPERIAL HOSPITAL,Lagos,Lagos Mainland,Private,For Profit,Primary,,3.37449,6.48094,0803-408-5364,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
23225791,2019-01-04,OTUMARA PRIMARY HEALTHCARE CENTRE,Lagos,Lagos Mainland,Public,State Government,Primary,,3.37451,6.47759,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
32030357,2020-02-03,INGRESS HEALTH PARTNERS,Lagos,Lagos Mainland,Private,For Profit,Primary,,3.38376,6.48974,0806-834-9743,"Monday,Tuesday,Wednesday,Thursday,Friday",Registered,
66831116,2017-02-04,SALUS HEALTH CONSULTANT,Lagos,Lagos Mainland,Private,For Profit,Primary,,3.38335,6.48786,0813-664-2690,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
51406504,2000-12-05,ACTION HEALTH INCORPORATED CLINIC,Lagos,Lagos Mainland,Private,Not For Profit,Primary,,3.37006,6.52277,0802-307-0698,"Monday,Tuesday,Wednesday,Thursday,Friday",Registered,Licensed
85436129,1998-11-06,D LAWRENCE CLINIC,Lagos,Lagos Mainland,Private,For Profit,Primary,"50, IKORODU ROAD, FADEYI, LAGOS",3.36775,6.52341,0803-316-2426,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
87328951,1987-12-03,HARVEY ROAD GENERAL HOSPITAL,Lagos,Lagos Mainland,Public,State Government,Secondary,,3.37478,6.51029,0803-332-287_,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
67043479,2006-03-03,HOARSE'S MEMORIAL METHODIST CATHEDRAL HOSPITAL,Lagos,Lagos Mainland,Private,For Profit,Primary,,3.37723,6.50366,0134-247-07__,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
41633030,1995-01-05,MARIEN HOSPITAL,Lagos,Lagos Mainland,Private,For Profit,Primary,,3.37358,6.50867,0802-372-1925,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
71881270,2009-09-06,OBA SALAMI PRIMARY HEALTH CENTRE,Lagos,Lagos Mainland,Public,State Government,Primary,,3.36861,6.52234,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
78364954,2011-02-10,PATMOS CLINIC,Lagos,Lagos Mainland,Private,For Profit,Primary,"346, HERBERT MACAULAY WAY, YABA, LAGOS",3.37744,6.51142,0802-390-7537,"Monday,Tuesday,Wednesday,Thursday,Friday",Registered,Licensed
33536794,1998-12-04,ST LUKES HOSPITAL,Lagos,Lagos Mainland,Private,For Profit,Primary,,3.37586,6.50629,0803-322-9899,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
42198398,2017-03-04,SMITH MEDICAL CENTRE,Lagos,Lagos Mainland,Private,For Profit,Primary,,3.36895,6.48606,0818-625-1470,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
31885674,2005-01-31,FEDERAL MEDICAL CENTRE,Lagos,Lagos Mainland,Public,Federal Government,Tertiary,,3.37968,6.48395,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
20970847,2009-12-07,ONDO WEST PRIMARY HEALTH CENTRE,Lagos,Lagos Mainland,Public,State Government,Primary,,3.38037,6.4837,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
14998327,1997-12-02,EBUTE-METTA GENERAL HOSPITAL,Lagos,Lagos Mainland,Public,State Government,Secondary,,3.38468,6.48797,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
40946182,2002-01-04,KUBA HOSPITAL,Lagos,Lagos Mainland,Private,For Profit,Primary,"45, CEMENTARY STREET, EBUTE- METTA, LAGOS",3.38678,6.48354,0805-371-6554,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
77319048,2014-07-10,EL-ELYON HOSPITAL LTD,Lagos,Lagos Mainland,Private,For Profit,Primary,"21, ALARA STREET, ONIKE, YABA, LAGOS",3.38419,6.50759,0706-597-5568,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
19046406,1980-12-05,NIGERIA SECURITY PRINTING & MINTING STAFF HOSPITAL,Lagos,Lagos Mainland,Public,Federal Government,Primary,"10.LANCASTER ROAD, SABO, YABA, LAGOS",3.38127,6.50718,0803-977-7010,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
40058293,2019-05-13,ZENITH MEDICAL & KIDNEY CENTRE,Lagos,Lagos Mainland,Private,For Profit,Secondary,,3.38376,6.51073,0806-548-4466,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",,
57156307,2013-01-03,OTTO PRIMARY HEALTH CENTRE,Lagos,Lagos Mainland,Public,State Government,Primary,,3.37918,6.47539,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
38319565,2019-01-03,NEW BAMBO HOSPITAL,Lagos,Lagos Mainland,Private,Not For Profit,Primary,"20, DENTON STREET, EBUTE- METTA, LAGOS",3.3849,6.47816,0808-044-5336,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
80278041,2018-01-05,TFK HOSPITAL,Lagos,Lagos Mainland,Private,For Profit,Primary,"22, MARKET STREET, EBUTE- METTA, LAGOS",3.38633,6.48048,0805-224-1587,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
15134087,2015-04-07,COTTAGE MEDICARE HOSPITAL,Lagos,Lagos Mainland,Private,For Profit,Primary,,3.38685,6.50851,0070-449-9908,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
16127338,2001-07-08,IWAYA PRIMARY HEALTH CENTRE,Lagos,Lagos Mainland,Public,Local Government,Primary,"27/29, OMOTOLA STREET, IWAYA, YABA, LAGOS",3.391479492,6.506713867,0703-605-4837,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
37677496,1995-01-01,BEST HOPE HOSPITAL,Lagos,Mushin,Private,For Profit,Primary,"40, ARAROMI STREET, OFF LAYI OYEKANMI STREET, MUSHIN",3.34427,6.52672,0802-369-5490,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
52577857,2015-03-11,DIVINE NURSING HOME,Lagos,Mushin,Private,For Profit,Primary,264 AGEGE MOTOR ROAD MUSHIN,3.34431,6.52895,0803-256-2751,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
32752749,2008-01-01,EBENEZER SPECIALIST CLINIC,Lagos,Mushin,Private,For Profit,Primary,355 AGEGE MOTOR ROAD MUSHIN,3.35492,6.53921,0803-324-1852,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
49855182,1997-03-04,HAMMED CONVALSCENT CENTRE,Lagos,Mushin,Private,For Profit,Primary,"31, ADEBAYO STREET, OFF ISOLO MUSHIN",3.34459,6.52781,0703-943-4343,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
18656186,2015-01-05,IGBO OWU PRIMARY HEALTH CENTRE,Lagos,Mushin,Public,State Government,Primary,,3.34082,6.53017,,"Monday,Tuesday,Wednesday,Thursday,Friday",Registered,Licensed
40083757,1988-01-01,ISOLO ROAD PRIMARY HEALTH CENTRE,Lagos,Mushin,Public,Local Government,Primary,COURT ROAD BEHIND ZONE D POLICE STATION ISOLO ROAD MUSHIN.,3.34931,6.52752,,"Monday,Tuesday,Wednesday,Thursday,Friday",Registered,Licensed
38997678,1999-01-01,LABAKE MATERNITY HOME,Lagos,Mushin,Private,For Profit,Primary,20 ALFA STREET MUSHIN,3.34417,6.52154,0802-376-6718,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
33543283,1982-01-08,MAY CLINICS ILASA,Lagos,Mushin,Private,For Profit,Primary,"24/26, SADIKU STREET, ILASAMAJA,MUSHIN",3.33743,6.52284,0703-556-1028,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
43768302,2014-01-01,OLIDEC HOSPITAL,Lagos,Mushin,Private,For Profit,Primary,"1 ADEOYO STREET, MUSHIN",3.34245,6.5306,0803-318-0614,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
42191005,1987-01-01,SALVATION CLINIC & HOSPITAL,Lagos,Mushin,Private,For Profit,Primary,"3, TAOFIK ABOLAJI STREET, MUSHIN",3.3395,6.52447,0805-524-7026,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
21879900,2014-08-01,TRIPOINT HOSPITAL,Lagos,Mushin,Private,For Profit,Primary,"9, OLAYIWOLA LIASU STREET SADIKU ILASAMAJA",3.34231,6.52251,0806-098-5585,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
29651392,2005-01-01,CONTINENTAL HOSPITAL,Lagos,Mushin,Private,For Profit,Secondary,11 AGO OWU STREET OFF KAJOLA ONIPANU,3.36262,6.53047,0803-306-6478,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
80444619,1982-03-01,KAJOLA PRIMARY HEALTH CENTRE,Lagos,Mushin,Public,Local Government,Primary,"9 AYONUGA STREET, KAYODE FADEYI, MUSHIN",3.36564,6.52687,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
18343583,2005-01-01,PENIEL SPECIALIST CLINIC,Lagos,Mushin,Private,For Profit,Primary,"11,IKORODU ROAD,MUSHIN",3.36788,6.51814,0806-737-3178,"Monday,Tuesday,Wednesday,Thursday,Friday",Registered,Licensed
15871248,1999-01-01,REDEMPTION MEDICAL CLINIC,Lagos,Mushin,Private,For Profit,Primary,"12 NEW BALOGUN STREET, ALAKARA,MUSHIN",3.36498,6.5273,0803-308-9629,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
26303215,2019-04-04,DR EXPRESS WALK IN CLINIC,Lagos,Mushin,Private,For Profit,Primary,"223 AGEGE MOTOR ROAD, MUSHIN",3.35339,6.52898,0908-734-9499,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
58457986,2001-03-01,REGINA MUNDI CLINIC,Lagos,Mushin,Private,For Profit,Secondary,"142/144 AGEGE MOTOR, MUSHIN",3.3555,6.52767,0807-458-9499,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
79779685,2005-01-01,TOLAJIDE NURSING HOME,Lagos,Mushin,Private,For Profit,Primary,"11, ABIODUN STREET, MUSHIN",3.35684,6.52865,0905-008-8018,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
58903865,2015-03-03,ABISAT CONVALESCENT CENTRE,Lagos,Mushin,Private,For Profit,Primary,"51, MARTINS STREET, OFF LUTH ROAD, MUSHIN",3.35763,6.52117,0803-575-9225,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
33500761,2002-01-01,T & S HOSPITAL,Lagos,Mushin,Private,For Profit,Primary,"169, AGEGE MOTOR ROAD, MUSHIN",3.36552,6.44154,0802-385-1012,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
14770458,2008-01-01,VICTORIA ABAYOMI CLINIC,Lagos,Mushin,Private,For Profit,Primary,"22 CARDOSO STREET, MUSHIN",3.35519,6.5231,0802-340-4511,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
78584323,1982-01-01,AISHAT SPECIALIST HOSPITAL,Lagos,Mushin,Private,For Profit,Secondary,"26, FAGBENRO STREET, IDI-ARABA, MUSHIN",3.35143,6.51927,0803-717-9238,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
29126270,2019-10-10,IDI ARABA HEALTH POST,Lagos,Mushin,Public,Local Government,Primary,GARUBA MUSA STREET IDIARABA,3.34478,6.51759,,"Monday,Tuesday,Wednesday,Thursday,Friday",Registered,Licensed
85881789,1962-01-01,LAGOS UNIVERSITY TEACHING HOSPITAL LUTH,Lagos,Mushin,Public,Federal Government,Tertiary,ISHAGA ROAD IDI ARABA MUSHIN,3.35392,6.51758,0807-059-1395,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
48090512,2019-02-05,SALAMAH MATERNITY HOME,Lagos,Mushin,Private,For Profit,Primary,"36 ABATTI STREET, IDI ARABA,MUSHIN",3.34728,6.51697,0803-422-1319,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
